Name,Nationality,Weight,Frequency
Vitoria Gabriela,Brazil,2,5
Vitoria Gabriella,Brazil,2,4
Vitoria Giovanna,Brazil,2,5
Vitoria Heloisa,Brazil,2,6
Vitoria Heloísa,Brazil,2,5
Vitoria Isabella,Brazil,2,5
Vitoria Jessica,Brazil,2,5
Vitoria Julia,Brazil,1,2
Vitoria Jéssica,Brazil,2,6
Vitoria Júlia,Brazil,2,5
Vitoria Leticia,Brazil,2,4
Vitoria Livia,Brazil,2,3
Vitoria Lorena,Brazil,3,8
Vitoria Luiza,Brazil,2,4
Vitoria Luna,Brazil,2,3
Vitoria Maria,Brazil,2,4
Vitoria Mayara,Brazil,2,6
Vitoria Maysa,Brazil,2,6
Vitoria Melissa,Brazil,2,5
Vitoria Natalia,Brazil,1,2
Vitoria Natália,Brazil,2,5
Vitoria Patricia,Brazil,2,5
Vitoria Paula,Brazil,2,4
Vitoria Raiane,Brazil,2,6
Vitoria Rayane,Brazil,2,5
Vitoria Samara,Brazil,2,3
Vitoria Sofia,Brazil,2,4
Vitoria Sophia,Brazil,2,3
Vitoria Thaís,Brazil,1,1
Vitoria Valentina,Brazil,2,3
Vitoria Vitória,Brazil,2,5
Vitoria Yasmim,Brazil,2,4
Vitoriainha,Brazil,2,3
Vitó,Brazil,2,5
Vitória,Brazil,8,59
Vitória Agatha,Brazil,2,4
Vitória Ana,Brazil,2,4
Vitória Antonella,Brazil,2,6
Vitória Beatriz,Brazil,2,3
Vitória Bianca,Brazil,2,3
Vitória Bárbara,Brazil,2,4
Vitória Carol,Brazil,1,2
Vitória Carolina,Brazil,2,4
Vitória Cecilia,Brazil,2,3
Vitória Clara,Brazil,2,3
Vitória Emma,Brazil,2,3
Vitória Evelyn,Brazil,2,5
Vitória Gabriela,Brazil,2,5
Vitória Gabriella,Brazil,2,6
Vitória Heloisa,Brazil,3,7
Vitória Heloísa,Brazil,2,4
Vitória Larissa,Brazil,3,7
Vitória Leticia,Brazil,2,4
Vitória Letícia,Brazil,2,5
Vitória Livia,Brazil,2,5
Vitória Lorena,Brazil,2,4
Vitória Luiza,Brazil,2,5
Vitória Luíza,Brazil,2,3
Vitória Lívia,Brazil,2,5
Vitória Maria,Brazil,2,3
Vitória Maysa,Brazil,2,3
Vitória Melissa,Brazil,3,8
Vitória Micaela,Brazil,3,8
Vitória Milena,Brazil,2,3
Vitória Mirella,Brazil,3,10
Vitória Natalia,Brazil,1,2
Vitória Nicole,Brazil,3,8
Vitória Patrícia,Brazil,3,9
Vitória Renata,Brazil,1,1
Vitória Sophia,Brazil,2,5
Vitória Thais,Brazil,1,2
Vitória Valentina,Brazil,2,6
Vitória Vitoria,Brazil,2,5
Vitória Yasmim,Brazil,2,3
Vitóriainha,Brazil,2,3
Yas,Brazil,2,4
Yasm,Brazil,2,5
Yasmi,Brazil,3,11
Yasmie,Brazil,2,5
Yasmim,Brazil,6,32
Yasmiminha,Brazil,2,6
Yasmin,Brazil,6,37
Yasmin Agatha,Brazil,3,7
Yasmin Amanda,Brazil,1,2
Yasmin Beatriz,Brazil,1,2
Yasmin Bianca,Brazil,1,1
Yasmin Bárbara,Brazil,2,4
Yasmin Camila,Brazil,2,3
Yasmin Camilla,Brazil,1,1
Yasmin Carol,Brazil,2,3
Yasmin Carolina,Brazil,1,1
Yasmin Cecília,Brazil,1,1
Yasmin Clara,Brazil,2,4
Yasmin Daniele,Brazil,2,3
Yasmin Elisa,Brazil,2,3
Yasmin Evelin,Brazil,1,2
Yasmin Evelyn,Brazil,1,2
Yasmin Gabriella,Brazil,1,2
Yasmin Heloisa,Brazil,1,1
Yasmin Heloísa,Brazil,1,2
Yasmin Isabela,Brazil,2,3
Yasmin Isabella,Brazil,2,4
Yasmin Jessica,Brazil,2,3
Yasmin Larissa,Brazil,2,3
Yasmin Leticia,Brazil,2,3
Yasmin Letícia,Brazil,3,9
Yasmin Luiza,Brazil,1,2
Yasmin Lívia,Brazil,2,4
Yasmin Manuela,Brazil,1,2
Yasmin Maria,Brazil,2,5
Yasmin Mariana,Brazil,1,1
Yasmin Maysa,Brazil,2,4
Yasmin Milena,Brazil,2,3
Yasmin Natalia,Brazil,2,4
Yasmin Natália,Brazil,1,1
Yasmin Patrícia,Brazil,2,5
Yasmin Rafaela,Brazil,2,3
Yasmin Raiane,Brazil,1,2
Yasmin Thais,Brazil,2,3
Yasmin Vitoria,Brazil,2,6
Yasmin Vitória,Brazil,2,4
Yasmin Yasmim,Brazil,3,7
Yasmininha,Brazil,2,4
Yasmy,Brazil,2,6
Aal,England,3,10
Aala,England,2,5
Aali,England,3,7
Aalii,England,3,11
Aaliie,England,2,6
Aaliy,England,2,4
Aaliyah,England,7,55
Aaliyah Abigail,England,1,2
Aaliyah Amira,England,2,3
Aaliyah Elsie,England,3,9
Aaliyah Eva,England,2,6
Aaliyah Hannah,England,2,5
Aaliyah Imogen,England,2,4
Aaliyah Lauren,England,2,6
Aaliyah Maisie,England,2,6
Aaliyah Maria,England,2,4
Aaliyah Megan,England,2,6
Aaliyah Millie,England,2,5
Aaliyah Nancy,England,3,7
Aaliyah Olivia,England,2,5
Aaliyah Paula,England,2,4
Aaliyah Rosie,England,1,2
Aaliyah Ruby,England,2,6
Aaliyah Sarah,England,3,12
Aaliyah Sophie,England,2,4
Aaliyah Tilly,England,2,5
Aaliyah Zahra,England,2,5
Abi,England,3,9
Abia,England,2,6
Abig,England,2,4
Abigail,England,7,56
Abigail Amelia,England,3,7
Abigail Camila,England,2,6
Abigail Charlotte,England,2,6
Abigail Claire,England,2,3
Abigail Daisy,England,2,3
Abigail Eleanor,England,1,2
Abigail Ella,England,3,8
Abigail Emily,England,1,2
Abigail Erin,England,3,8
Abigail Grace,England,3,7
Abigail Imogen,England,3,7
Abigail Jess,England,2,3
Abigail Keira,England,2,3
Abigail Lola,England,2,5
Abigail Maya,England,2,3
Abigail Paula,England,2,5
Abigail Sienna,England,1,2
Abigail Sophie,England,1,2
Abigail Valentina,England,2,6
Abigail Zara,England,2,5
Abigi,England,3,12
Abigie,England,3,7
Abigy,England,3,8
Ali,England,2,6
Alia,England,2,5
Alic,England,2,3
Alice,England,7,45
Ame,England,2,4
Amea,England,2,6
Amel,England,3,10
Amelia,England,8,63
Ami,England,3,7
Amia,England,3,9
Amir,England,3,7
Amira,England,7,54
Amira Aaliyah,England,2,4
Amira Alice,England,3,9
Amira Anna,England,2,5
Amira Chloe,England,2,4
Amira Elsie,England,3,8
Amira Erin,England,2,4
Amira Grace,England,2,5
Amira Isla,England,2,6
Amira Ivy,England,2,3
Amira Katherine,England,2,6
Amira Layla,England,2,4
Amira Louise,England,2,4
Amira Lucy,England,2,4
Amira Maria,England,1,2
Amira Nancy,England,2,4
Amira Sarah,England,1,2
Amira Sienna,England,2,3
Amira Victoria,England,2,5
Amira Willow,England,2,4
Ann,England,2,5
Anna,England,8,62
Ava,England,8,59
Bet,England,2,5
Beta,England,3,7
Beth,England,3,10
Bethany,England,8,69
Bethany Aaliyah,England,2,4
Bethany Darcey,England,2,5
Bethany Erin,England,2,3
Bethany Eva,England,2,5
Bethany Florence,England,1,2
Bethany Georgia,England,2,3
Bethany Jasmine,England,2,4
Bethany Katie,England,3,7
Bethany Lola,England,3,8
Bethany Louise,England,2,3
Bethany Matilda,England,2,5
Bethany Molly,England,1,1
Bethany Natalie,England,2,3
Bethany Paula,England,2,5
Bethany Poppy,England,2,5
Bethany Samantha,England,2,5
Bethany Sienna,England,2,4
Bethany Tilly,England,2,4
Bethany Willow,England,2,5
Bethany Zara,England,2,3
Bethi,England,3,7
Bethie,England,3,7
Bethy,England,2,5
Bro,England,3,9
Broa,England,3,7
Broo,England,2,6
Brooke,England,8,58
Cam,England,3,10
Cama,England,3,11
Cami,England,3,7
Camila,England,8,62
Camila Aaliyah,England,2,6
Camila Abigail,England,1,2
Camila Alice,England,2,5
Camila Charlotte,England,2,4
Camila Claire,England,2,5
Camila Elsie,England,2,4
Camila Emma,England,2,3
Camila Esme,England,2,6
Camila Eva,England,2,6
Camila Hannah,England,2,5
Camila Imogen,England,2,3
Camila Jasmine,England,2,4
Camila Katherine,England,2,5
Camila Keira,England,2,6
Camila Leah,England,2,4
Camila Lily,England,1,1
Camila Nancy,England,2,5
Camila Olivia,England,3,10
Camila Rosie,England,2,4
Camila Ruby,England,2,6
Cha,England,3,7
Chaa,England,3,9
Char,England,3,9
Charlotte,England,7,43
Charlotte Abigail,England,1,1
Charlotte Ava,England,3,7
Charlotte Brooke,England,3,11
Charlotte Chloe,England,2,5
Charlotte Darcie,England,3,9
Charlotte Ella,England,2,5
Charlotte Emily,England,2,5
Charlotte Harper,England,2,4
Charlotte Holly,England,2,6
Charlotte Ivy,England,2,4
Charlotte Jess,England,3,8
Charlotte Kate,England,2,6
Charlotte Katie,England,2,5
Charlotte Lily,England,3,7
Charlotte Mia,England,2,5
Charlotte Natalie,England,2,3
Charlotte Poppy,England,2,6
Charlotte Rachel,England,2,6
Charlotte Tilly,England,2,4
Charlotte Valentina,England,1,2
Chl,England,3,8
Chla,England,3,8
Chlo,England,3,11
Chloe,England,8,63
Chloe Bethany,England,2,4
Chloe Daisy,England,3,10
Chloe Darcie,England,2,5
Chloe Florence,England,3,7
Chloe Hannah,England,2,6
Chloe Harper,England,2,5
Chloe Ivy,England,3,8
Chloe Lauren,England,2,4
Chloe Lily,England,2,6
Chloe Maya,England,2,4
Chloe Millie,England,2,6
Chloe Natalie,England,2,3
Chloe Paige,England,2,4
Chloe Phoebe,England,2,3
Chloe Rachel,England,2,6
Chloe Rebecca,England,2,4
Chloe Sienna,England,2,5
Chloe Sophia,England,2,5
Chloe Tilly,England,3,7
Chloe Zahra,England,2,5
Cla,England,3,12
Claa,England,2,6
Clai,England,2,3
Claire,England,8,62
Clar,England,2,4
Clara,England,8,72
Clara Aaliyah,England,2,5
Clara Abigail,England,1,2
Clara Amelia,England,2,5
Clara Camila,England,2,5
Clara Claire,England,2,3
Clara Elsie,England,2,3
Clara Emily,England,2,4
Clara Isla,England,2,3
Clara Ivy,England,1,2
Clara Jasmine,England,3,7
Clara Julia,England,2,6
Clara Kate,England,2,3
Clara Leah,England,1,2
Clara Lucy,England,2,3
Clara Natalie,England,1,1
Clara Olivia,England,2,6
Clara Rebecca,England,3,7
Clara Valentina,England,2,4
Clara Willow,England,2,3
Clara Zahra,England,2,5
Dai,England,3,7
Daia,England,3,10
Dais,England,3,7
Daisi,England,2,6
Daisie,England,3,8
Daisy,England,8,68
Dar,England,3,8
Dara,England,3,8
Darc,England,2,6
Darcey,England,7,56
Darci,England,3,10
Darcie,England,8,63
Darcie Alice,England,2,3
Darcie Charlotte,England,2,3
Darcie Eleanor,England,2,4
Darcie Emily,England,2,4
Darcie Emma,England,2,6
Darcie Harper,England,2,3
Darcie Isla,England,2,4
Darcie Ivy,England,2,4
Darcie Jessica,England,2,4
Darcie Julia,England,2,3
Darcie Lauren,England,1,2
Darcie Leah,England,2,6
Darcie Millie,England,2,5
Darcie Molly,England,2,4
Darcie Mya,England,3,8
Darcie Nicole,England,2,4
Darcie Paige,England,2,5
Darcie Rachel,England,2,5
Darcie Sienna,England,2,6
Darcie Sophie,England,2,5
Darcy,England,2,6
Ele,England,2,5
Elea,England,3,9
Eleai,England,2,5
Eleaie,England,3,7
Eleanor,England,8,63
Eleanor Alice,England,3,7
Eleanor Camila,England,1,2
Eleanor Daisy,England,3,7
Eleanor Emily,England,2,5
Eleanor Erin,England,3,7
Eleanor Esme,England,2,4
Eleanor Evie,England,2,4
Eleanor Georgia,England,2,5
Eleanor Grace,England,2,6
Eleanor Hannah,England,2,4
Eleanor Holly,England,2,4
Eleanor Ivy,England,2,3
Eleanor Jessica,England,2,5
Eleanor Leah,England,3,7
Eleanor Maria,England,1,2
Eleanor Maya,England,2,3
Eleanor Nancy,England,1,2
Eleanor Paula,England,2,4
Eleanor Sophia,England,2,6
Eleanor Victoria,England,2,3
Eleay,England,2,6
Ell,England,3,7
Ella,England,8,67
Ella Aaliyah,England,1,2
Ella Anna,England,3,7
Ella Ava,England,2,6
Ella Brooke,England,3,9
Ella Chloe,England,2,4
Ella Daisy,England,2,6
Ella Eva,England,2,6
Ella Evie,England,2,5
Ella Florence,England,1,1
Ella Georgia,England,1,2
Ella Holly,England,2,5
Ella Jasmine,England,2,4
Ella Jess,England,3,7
Ella Katherine,England,2,3
Ella Lucy,England,2,5
Ella Molly,England,2,5
Ella Mya,England,2,5
Ella Nicole,England,2,4
Ella Olivia,England,2,5
Ella Sarah,England,1,2
Els,England,3,9
Elsa,England,3,10
Elsi,England,2,6
Elsie,England,8,62
Emi,England,2,5
Emia,England,2,6
Emil,England,2,6
Emili,England,2,5
Emilie,England,3,7
Emily,England,8,69
Emily Anna,England,2,5
Emily Brooke,England,2,5
Emily Elsie,England,3,8
Emily Harper,England,2,6
Emily Holly,England,2,6
Emily Imogen,England,2,5
Emily Isla,England,2,5
Emily Julia,England,2,3
Emily Katherine,England,2,3
Emily Keira,England,3,7
Emily Kiera,England,3,7
Emily Lauren,England,2,3
Emily Matilda,England,3,9
Emily Mia,England,2,6
Emily Millie,England,2,6
Emily Olivia,England,2,3
Emily Paige,England,2,4
Emily Poppy,England,2,3
Emily Rachel,England,2,4
Emily Zahra,England,2,4
Emm,England,3,8
Emma,England,10,108
Eri,England,2,6
Eria,England,3,10
Erin,England,8,64
Esm,England,3,9
Esma,England,3,7
Esme,England,9,75
Eva,England,8,60
Evi,England,2,6
Evia,England,2,5
Evie,England,7,54
Flo,England,3,7
Floa,England,2,5
Flor,England,3,8
Florence,England,8,67
Florence Alice,England,2,3
Florence Amelia,England,2,6
Florence Claire,England,2,5
Florence Evie,England,2,5
Florence Grace,England,2,3
Florence Harper,England,2,4
Florence Holly,England,3,8
Florence Jess,England,1,2
Florence Layla,England,2,5
Florence Leah,England,2,4
Florence Lily,England,2,4
Florence Maisie,England,2,3
Florence Megan,England,3,10
Florence Molly,England,3,8
Florence Paige,England,2,6
Florence Poppy,England,2,5
Florence Sophia,England,3,7
Florence Sophie,England,2,4
Florence Tilly,England,2,6
Florence Zara,England,2,3
Fre,England,2,4
Frea,England,4,13
Frey,England,3,10
Freya,England,8,61
Freya Abigail,England,2,5
Freya Ava,England,2,4
Freya Bethany,England,2,5
Freya Camila,England,3,7
Freya Charlotte,England,2,5
Freya Ella,England,2,6
Freya Emma,England,2,3
Freya Erin,England,2,3
Freya Esme,England,3,8
Freya Georgia,England,3,8
Freya Grace,England,3,7
Freya Lauren,England,2,4
Freya Mia,England,2,6
Freya Olivia,England,1,2
Freya Paula,England,2,4
Freya Sienna,England,2,4
Freya Sophia,England,3,9
Freya Willow,England,2,6
Freya Zara,England,1,2
Geo,England,3,8
Geoa,England,3,10
Geor,England,2,6
Georgia,England,8,59
Georgia Aaliyah,England,1,2
Georgia Alice,England,2,5
Georgia Clara,England,2,6
Georgia Emma,England,2,4
Georgia Eva,England,3,10
Georgia Imogen,England,3,7
Georgia Ivy,England,2,5
Georgia Julia,England,2,5
Georgia Katie,England,2,4
Georgia Lily,England,2,4
Georgia Lola,England,2,4
Georgia Louise,England,2,4
Georgia Maria,England,3,8
Georgia Millie,England,1,2
Georgia Poppy,England,2,4
Georgia Rachel,England,2,5
Georgia Samantha,England,2,3
Georgia Sarah,England,1,2
Georgia Valentina,England,2,3
Georgia Willow,England,2,5
Gra,England,3,8
Graa,England,2,5
Grac,England,3,10
Grace,England,7,56
Grace Alice,England,3,9
Grace Bethany,England,2,5
Grace Camila,England,3,9
Grace Eleanor,England,2,5
Grace Ella,England,2,3
Grace Hannah,England,2,6
Grace Harper,England,3,7
Grace Ivy,England,2,5
Grace Jasmine,England,4,14
Grace Julia,England,2,6
Grace Kate,England,2,5
Grace Lily,England,1,2
Grace Maya,England,2,4
Grace Olivia,England,2,4
Grace Paula,England,2,6
Grace Poppy,England,3,7
Grace Rebecca,England,3,8
Grace Rosie,England,2,4
Grace Samantha,England,1,2
Grace Sophia,England,2,4
Han,England,2,5
Hana,England,3,10
Hann,England,3,9
Hannah,England,7,55
Hannah Amelia,England,1,2
Hannah Anna,England,3,7
Hannah Bethany,England,2,5
Hannah Brooke,England,2,5
Hannah Erin,England,2,6
Hannah Evie,England,2,3
Hannah Georgia,England,1,2
Hannah Grace,England,3,7
Hannah Isla,England,1,2
Hannah Kiera,England,2,4
Hannah Lily,England,2,5
Hannah Lola,England,2,5
Hannah Lucy,England,2,3
Hannah Maisie,England,2,4
Hannah Megan,England,3,8
Hannah Natalie,England,2,5
Hannah Samantha,England,3,7
Hannah Tilly,England,3,7
Hannah Victoria,England,3,7
Hannah Zahra,England,3,7
Hanni,England,3,7
Hannie,England,2,5
Hanny,England,2,5
Har,England,4,14
Hara,England,3,8
Harp,England,3,9
Harper,England,8,63
Harper Abigail,England,2,3
Harper Alice,England,2,3
Harper Amelia,England,2,5
Harper Bethany,England,3,8
Harper Camila,England,3,7
Harper Eleanor,England,1,1
Harper Emma,England,2,3
Harper Freya,England,1,2
Harper Isla,England,3,9
Harper Katherine,England,2,3
Harper Louise,England,2,5
Harper Maisie,England,2,3
Harper Megan,England,2,6
Harper Mia,England,2,5
Harper Molly,England,2,5
Harper Mya,England,2,4
Harper Natalie,England,2,6
Harper Phoebe,England,2,6
Harper Sienna,England,2,5
Harper Victoria,England,2,3
Harpi,England,3,7
Harpie,England,2,4
Harpy,England,3,10
Hol,England,3,8
Hola,England,2,6
Holl,England,3,8
Holli,England,3,9
Hollie,England,3,8
Holly,England,8,58
Holly Amira,England,2,3
Holly Bethany,England,3,7
Holly Brooke,England,2,5
Holly Darcey,England,3,8
Holly Darcie,England,1,2
Holly Ella,England,1,2
Holly Isla,England,2,3
Holly Jessica,England,2,3
Holly Julia,England,2,3
Holly Katie,England,3,7
Holly Lauren,England,2,4
Holly Lucy,England,3,7
Holly Paige,England,2,3
Holly Paula,England,2,3
Holly Poppy,England,2,4
Holly Rebecca,England,2,4
Holly Rosie,England,2,4
Holly Tilly,England,2,5
Holly Valentina,England,2,6
Holly Zahra,England,2,4
Imo,England,3,11
Imoa,England,2,6
Imog,England,3,10
Imogen,England,8,65
Imogi,England,3,9
Imogie,England,3,7
Imogy,England,2,5
Isl,England,2,5
Isla,England,8,61
Ivy,England,7,56
Ivy Alice,England,2,4
Ivy Chloe,England,2,3
Ivy Daisy,England,2,3
Ivy Elsie,England,2,3
Ivy Esme,England,2,3
Ivy Eva,England,2,6
Ivy Imogen,England,2,5
Ivy Lauren,England,3,7
Ivy Maisie,England,2,6
Ivy Matilda,England,2,6
Ivy Maya,England,3,7
Ivy Mia,England,2,5
Ivy Nancy,England,2,5
Ivy Nicole,England,2,5
Ivy Paige,England,2,3
Ivy Samantha,England,2,5
Ivy Scarlett,England,2,5
Ivy Sienna,England,2,4
Ivy Willow,England,3,7
Ivy Zahra,England,2,4
Jas,England,3,12
Jasa,England,3,7
Jasm,England,3,7
Jasmine,England,8,71
Jes,England,2,4
Jesa,England,3,9
Jess,England,7,51
Jessica,England,10,114
Jul,England,2,6
Jula,England,3,8
Juli,England,2,5
Julia,England,8,59
Julia Alice,England,2,4
Julia Amira,England,3,8
Julia Ava,England,2,5
Julia Charlotte,England,2,4
Julia Darcey,England,2,4
Julia Eleanor,England,2,6
Julia Grace,England,3,7
Julia Holly,England,2,5
Julia Imogen,England,2,6
Julia Ivy,England,2,3
Julia Jasmine,England,2,5
Julia Jess,England,3,9
Julia Katherine,England,2,5
Julia Louise,England,3,7
Julia Nancy,England,2,5
Julia Olivia,England,3,7
Julia Rachel,England,2,3
Julia Ruby,England,2,4
Julia Sophia,England,3,7
Julia Victoria,England,2,4
Kat,England,3,7
Kata,England,3,7
Kate,England,8,63
Kath,England,2,6
Katherine,England,8,60
Kati,England,2,5
Katie,England,8,65
Kei,England,2,5
Keia,England,3,7
Keir,England,3,12
Keira,England,8,69
Keira Amira,England,3,7
Keira Ava,England,1,2
Keira Brooke,England,3,7
Keira Charlotte,England,2,5
Keira Esme,England,2,3
Keira Eva,England,2,6
Keira Grace,England,2,3
Keira Isla,England,1,2
Keira Jess,England,1,2
Keira Jessica,England,2,4
Keira Julia,England,2,4
Keira Kate,England,1,2
Keira Kiera,England,3,11
Keira Leah,England,2,5
Keira Lucy,England,2,4
Keira Maria,England,2,3
Keira Megan,England,2,5
Keira Rachel,England,2,6
Keira Scarlett,England,2,3
Keira Victoria,England,2,4
Kie,England,3,8
Kiea,England,2,5
Kier,England,3,9
Kiera,England,8,64
Lau,England,3,7
Laua,England,3,9
Laur,England,3,7
Lauren,England,8,67
Lauri,England,2,5
Laurie,England,2,6
Laury,England,3,8
Lay,England,3,9
Laya,England,3,10
Layl,England,4,13
Layla,England,7,47
Layla Anna,England,2,6
Layla Brooke,England,2,5
Layla Emma,England,2,5
Layla Esme,England,2,5
Layla Florence,England,2,5
Layla Isla,England,3,8
Layla Julia,England,2,6
Layla Leah,England,1,2
Layla Maria,England,2,5
Layla Megan,England,2,3
Layla Mya,England,2,3
Layla Natalie,England,2,6
Layla Nicole,England,2,5
Layla Paula,England,2,5
Layla Rachel,England,2,5
Layla Rebecca,England,2,3
Layla Ruby,England,2,5
Layla Sienna,England,2,4
Layla Valentina,England,1,2
Layla Zara,England,3,9
Lea,England,2,6
Leaa,England,2,5
Leah,England,8,71
Lil,England,2,6
Lila,England,3,7
Lily,England,7,48
Lol,England,4,17
Lola,England,8,65
Lou,England,2,5
Loua,England,3,8
Loui,England,3,8
Louise,England,7,54
Luc,England,3,8
Luca,England,3,8
Lucy,England,8,61
Lucy Aaliyah,England,2,6
Lucy Brooke,England,3,7
Lucy Chloe,England,3,7
Lucy Eleanor,England,2,5
Lucy Eva,England,2,6
Lucy Harper,England,2,6
Lucy Holly,England,2,5
Lucy Isla,England,2,3
Lucy Jess,England,2,4
Lucy Julia,England,2,6
Lucy Katherine,England,2,3
Lucy Layla,England,2,4
Lucy Louise,England,3,7
Lucy Matilda,England,2,5
Lucy Maya,England,1,2
Lucy Nancy,England,2,3
Lucy Rosie,England,3,7
Lucy Scarlett,England,3,8
Lucy Sophia,England,2,6
Mai,England,3,9
Maia,England,3,7
Mais,England,2,4
Maisie,England,8,61
Maisie Aaliyah,England,2,5
Maisie Abigail,England,2,4
Maisie Charlotte,England,2,4
Maisie Ella,England,3,9
Maisie Elsie,England,2,6
Maisie Emma,England,2,4
Maisie Erin,England,2,6
Maisie Grace,England,2,5
Maisie Isla,England,2,4
Maisie Jess,England,2,4
Maisie Keira,England,2,6
Maisie Lauren,England,2,5
Maisie Mia,England,2,4
Maisie Olivia,England,2,4
Maisie Poppy,England,3,7
Maisie Rebecca,England,1,1
Maisie Scarlett,England,2,6
Maisie Sophie,England,2,3
Maisie Valentina,England,1,2
Maisie Zahra,England,2,5
Mar,England,3,9
Mara,England,3,7
Mari,England,2,4
Maria,England,8,70
Mat,England,3,10
Mata,England,2,4
Mati,England,3,10
Matilda,England,8,63
May,England,3,9
Maya,England,8,61
Meg,England,3,7
Mega,England,3,8
Megai,England,3,10
Megaie,England,3,7
Megan,England,7,53
Megay,England,2,5
Mia,England,7,54
Mil,England,3,7
Mila,England,3,11
Mill,England,3,11
Millie,England,8,60
Mol,England,3,7
Mola,England,3,9
Moll,England,4,14
Molli,England,3,9
Mollie,England,3,12
Molly,England,8,72
Mya,England,8,68
Nan,England,3,8
Nana,England,3,9
Nanc,England,3,12
Nanci,England,3,7
Nancie,England,2,6
Nancy,England,8,63
Nat,England,2,5
Nata,England,3,9
Natalie,England,7,49
Nic,England,2,5
Nica,England,2,5
Nico,England,3,7
Nicole,England,7,50
Nicole Aaliyah,England,1,2
Nicole Alice,England,2,6
Nicole Brooke,England,3,9
Nicole Darcey,England,2,6
Nicole Emma,England,1,2
Nicole Erin,England,2,3
Nicole Esme,England,2,5
Nicole Eva,England,2,3
Nicole Jasmine,England,2,5
Nicole Julia,England,2,6
Nicole Katie,England,2,4
Nicole Keira,England,2,4
Nicole Kiera,England,3,7
Nicole Lauren,England,2,4
Nicole Lily,England,2,5
Nicole Louise,England,2,6
Nicole Paige,England,2,3
Nicole Poppy,England,3,7
Nicole Rachel,England,2,5
Nicole Tilly,England,3,9
Oli,England,2,6
Olia,England,3,8
Oliv,England,4,14
Olivia,England,8,58
Pai,England,2,4
Paia,England,3,7
Paig,England,2,4
Paige,England,8,57
Pau,England,3,10
Paua,England,3,7
Paul,England,3,8
Paula,England,8,70
Pho,England,2,5
Phoa,England,3,9
Phoe,England,3,8
Phoebe,England,7,44
Pop,England,3,7
Popa,England,3,8
Popp,England,2,6
Poppi,England,3,7
Poppie,England,2,6
Poppy,England,7,54
Poppy Aaliyah,England,3,7
Poppy Amelia,England,2,6
Poppy Ava,England,2,3
Poppy Claire,England,2,5
Poppy Daisy,England,2,4
Poppy Darcie,England,2,5
Poppy Elsie,England,3,8
Poppy Emma,England,2,4
Poppy Esme,England,1,2
Poppy Kate,England,2,4
Poppy Lucy,England,3,7
Poppy Maisie,England,2,4
Poppy Matilda,England,3,7
Poppy Mya,England,2,4
Poppy Natalie,England,3,7
Poppy Nicole,England,2,3
Poppy Phoebe,England,2,5
Poppy Rebecca,England,3,7
Poppy Rosie,England,2,4
Poppy Valentina,England,2,4
Rac,England,3,10
Raca,England,3,8
Rach,England,3,9
Rachel,England,7,50
Rachi,England,3,11
Rachie,England,1,2
Rachy,England,3,9
Reb,England,2,6
Reba,England,2,6
Rebe,England,3,9
Rebecca,England,8,68
Rebecca Amira,England,1,2
Rebecca Charlotte,England,1,2
Rebecca Chloe,England,2,4
Rebecca Claire,England,2,5
Rebecca Esme,England,2,3
Rebecca Harper,England,2,4
Rebecca Imogen,England,2,4
Rebecca Julia,England,2,3
Rebecca Lauren,England,2,4
Rebecca Louise,England,2,6
Rebecca Lucy,England,2,4
Rebecca Maisie,England,2,4
Rebecca Olivia,England,2,6
Rebecca Paula,England,2,5
Rebecca Rachel,England,2,3
Rebecca Scarlett,England,2,6
Rebecca Sophia,England,3,7
Rebecca Tilly,England,2,5
Rebecca Zahra,England,3,7
Ros,England,2,5
Rosa,England,2,5
Rosi,England,2,6
Rosie,England,9,74
Rub,England,3,7
Ruba,England,3,7
Ruby,England,9,74
Sam,England,3,9
Sama,England,2,3
Samantha,England,7,48
Sar,England,3,10
Sara,England,2,6
Sarah,England,9,83
Sarai,England,2,5
Saraie,England,3,9
Saray,England,2,4
Sca,England,3,7
Scaa,England,3,7
Scar,England,3,8
Scari,England,2,6
Scarie,England,3,9
Scarlett,England,8,57
Scary,England,3,9
Sie,England,3,10
Siea,England,3,11
Sien,England,3,8
Sienna,England,7,56
Sienna Alice,England,2,5
Sienna Brooke,England,2,4
Sienna Chloe,England,2,5
Sienna Daisy,England,2,4
Sienna Freya,England,3,7
Sienna Imogen,England,3,9
Sienna Katherine,England,2,6
Sienna Katie,England,2,6
Sienna Lauren,England,2,4
Sienna Lola,England,2,3
Sienna Louise,England,3,7
Sienna Natalie,England,2,4
Sienna Paige,England,2,4
Sienna Paula,England,2,4
Sienna Phoebe,England,2,6
Sienna Rachel,England,2,4
Sienna Sarah,England,2,5
Sienna Scarlett,England,2,3
Sienna Sophie,England,2,5
Sienna Willow,England,3,7
Sop,England,2,6
Sopa,England,2,5
Soph,England,3,7
Sophia,England,8,68
Sophie,England,7,52
Til,England,2,6
Tila,England,2,4
Till,England,3,8
Tilli,England,3,9
Tillie,England,2,3
Tilly,England,8,64
Val,England,2,6
Vala,England,2,5
Vale,England,2,6
Valentina,England,8,57
Vic,England,3,12
Vica,England,2,4
Vict,England,4,13
Victoria,England,7,56
Victoria Aaliyah,England,2,3
Victoria Bethany,England,2,4
Victoria Darcey,England,2,4
Victoria Darcie,England,1,2
Victoria Ella,England,1,2
Victoria Eva,England,2,6
